date,fng_value,fng_class,open,high,low,close,volume,close_t+1,close_change,close_t+1_change,sma_3d,sma_7d,sma_14d,ema_5d,ema_10d,ema_21d,std_14d,upper_band,lower_band,rsi,close_dir,high_dir,low_dir,volume_dir,target,fng_change,year,month,day,day_of_week
2024-05-01,54,Neutral,60609.49609375,60780.5,56555.29296875,58254.01171875,48439780271,59123.43359375,-2382.84375,869.421875,60910.662760416664,62500.19810267857,63735.76060267857,61259.826031820674,62614.05551150406,64061.98794201342,2163.0470874256966,68061.85477752997,59409.66642782718,11.823852716721447,0,0,0,1,1,-13.0,2024,5,1,2
2024-05-02,43,Fear,58253.703125,59602.296875,56937.203125,59123.43359375,32711813559,62889.8359375,869.421875,3766.40234375,59338.100260416664,61734.73046875,63422.23772321428,60547.69521913045,61979.396981003316,63613.028455807646,2491.087517204619,68404.41275762352,58440.06268880505,18.675686513435238,1,0,1,0,1,-11.0,2024,5,2,3
2024-05-03,48,Neutral,59122.30078125,63320.50390625,58848.3125,62889.8359375,33172023048,63891.47265625,3766.40234375,1001.63671875,60089.09375,61611.08984375,63354.11383928572,61328.4087919203,62144.931336729984,63547.28368141604,2491.7198209519283,68337.55348118958,58370.67419738186,46.26718368507703,1,1,1,1,1,5.0,2024,5,3,4
2024-05-04,67,Greed,62891.03125,64494.95703125,62599.3515625,63891.47265625,20620477992,64031.1328125,1001.63671875,139.66015625,61968.247395833336,61678.56584821428,63275.330357142855,62182.763413363544,62462.48430391544,63578.57358821913,2453.0023034895876,68181.33496412203,58369.32575016368,51.92656931185099,1,1,1,0,1,19.0,2024,5,4,5
2024-05-05,69,Greed,63892.453125,64610.890625,62955.3046875,64031.1328125,18296164805,63161.94921875,139.66015625,-869.18359375,63604.147135416664,61809.69475446428,63211.365234375,62798.886546409034,62747.69312365808,63619.715335881025,2418.0567729689765,68047.47878031296,58375.25168843705,53.79545630015412,1,1,1,0,0,2.0,2024,5,5,6
2024-05-06,71,Greed,64038.3125,65494.90234375,62746.23828125,63161.94921875,28697928697,62334.81640625,-869.18359375,-827.1328125,63694.8515625,61712.670200892855,62948.81305803572,62919.90743718936,62823.01241367479,63578.100234323654,2182.063166969162,67312.93939197404,58584.686724097395,47.22411147235702,0,1,0,1,0,2.0,2024,5,6,0
2024-05-07,68,Greed,63162.76171875,64390.45703125,62285.98046875,62334.81640625,25930730982,61187.94140625,-827.1328125,-1146.875,63175.966145833336,61955.236049107145,62657.92327008928,62724.877093542906,62734.249503233914,63465.0744317715,1944.0165235568047,66545.95631720289,58769.89022297567,58.61359824477411,0,0,0,0,0,-3.0,2024,5,7,1
2024-05-08,64,Greed,62332.640625,62986.0859375,60877.12890625,61187.94140625,26088172222,63049.9609375,-1146.875,1862.01953125,62228.235677083336,62374.368861607145,62437.283482142855,62212.56519777861,62453.10257650956,63258.06233854227,1921.294083787883,66279.87164971863,58594.69531456709,67.01753670473083,0,0,0,1,1,-4.0,2024,5,8,2
2024-05-09,55,Greed,61191.19921875,63404.9140625,60648.07421875,63049.9609375,25453338161,60792.77734375,1862.01953125,-2257.18359375,62190.90625,62935.30133928572,62335.015904017855,62491.69711101908,62561.62227850781,63239.144029356605,1840.5080244290345,66016.03195287593,58653.99985515979,70.42319796985255,1,1,0,0,0,-9.0,2024,5,9,3
2024-05-10,66,Greed,63055.19140625,63446.7421875,60208.78125,60792.77734375,27804954694,60793.7109375,-2257.18359375,0.93359375,61676.893229166664,62635.72154017857,62123.40569196428,61925.390521929396,62240.01410855185,63016.74705793782,1834.9478731231316,65793.30143821055,58453.50994571802,37.06109050418284,0,1,0,1,1,11.0,2024,5,10,4
2024-05-11,53,Neutral,60793.35546875,61451.15234375,60492.625,60793.7109375,13842272968,61448.39453125,0.93359375,654.68359375,61545.483072916664,62193.18415178572,61935.875,61548.16399378627,61977.04989563333,62814.65286517075,1826.4772427858334,65588.82948557167,58282.92051442833,28.193954459088246,1,0,1,0,1,-13.0,2024,5,11,5
2024-05-12,56,Greed,60793.50390625,61818.15625,60632.6015625,61448.39453125,13800459405,62901.44921875,654.68359375,1453.0546875,61011.627604166664,61824.22154017857,61816.95814732143,61514.90750627419,61880.93073847272,62690.447562087036,1797.8992612553463,65412.75666983212,58221.15962481074,33.04847526754797,1,1,1,0,1,3.0,2024,5,12,6
2024-05-13,57,Greed,61451.21875,63422.66015625,60769.83984375,62901.44921875,27889181179,61552.7890625,1453.0546875,-1348.66015625,61714.518229166664,61787.00725446428,61749.83872767857,61977.08807709947,62066.47955306859,62709.629530874576,1732.8846074704024,65215.607942619376,58284.06951273777,48.411950000047625,1,1,1,1,0,1.0,2024,5,13,0
2024-05-14,66,Greed,62900.7734375,63092.125,61123.765625,61552.7890625,28186271527,66267.4921875,-1348.66015625,4714.703125,61967.544270833336,61675.2890625,61815.26255580357,61835.655072232985,61973.08128205611,62604.46221556779,1704.693312601831,65224.64918100723,58405.87593059991,45.51765118375348,0,0,1,1,1,9.0,2024,5,14,1
2024-05-15,64,Greed,61553.98828125,66454.453125,61330.41015625,66267.4921875,39815167074,65231.58203125,4714.703125,-1035.91015625,63573.91015625,62400.939174107145,62387.654017857145,63312.934110655326,62753.88326486408,62937.464940288904,1761.3527174322264,65910.3594527216,58864.94858299269,70.66329960016616,1,1,1,1,0,-2.0,2024,5,15,2
2024-05-16,70,Greed,66256.109375,66712.4296875,64613.0546875,65231.58203125,31573077994,67051.875,-1035.91015625,1820.29296875,64350.62109375,62712.599330357145,62823.95033482143,63952.48341752023,63204.373949661516,63146.02103946718,1643.1338032300848,66110.2179412816,59537.68272836126,59.51415859162617,0,1,1,0,1,6.0,2024,5,16,3
2024-05-17,74,Greed,65231.296875,67459.4609375,65119.31640625,67051.875,28031279310,66940.8046875,1820.29296875,-111.0703125,66183.64973958333,63606.756138392855,63121.23883928572,64985.61394501349,63903.9195951776,63501.09867224289,1994.843983344168,67110.92680597406,59131.55087259738,78.37759529956656,1,1,1,0,0,4.0,2024,5,17,4
2024-05-18,73,Greed,67066.2109375,67387.328125,66663.5,66940.8046875,16712277406,66278.3671875,-111.0703125,-662.4375,66408.08723958333,64484.912388392855,63339.04827008928,65637.34419250899,64456.08052105439,63813.79921908445,2237.1665216809233,67813.38131345113,58864.715226727436,77.5942125758919,0,0,1,0,0,-1.0,2024,5,18,5
2024-05-19,72,Greed,66937.9296875,67694.296875,65937.1796875,66278.3671875,19249094538,71448.1953125,-662.4375,5169.828125,66757.015625,65174.908482142855,63499.56501116072,65851.01852417266,64787.40536949904,64037.85085257677,2367.468276785182,68234.50156473108,58764.628457590356,71.66659248639084,0,1,0,1,1,-1.0,2024,5,19,6
2024-05-20,70,Greed,66278.7421875,71483.5625,66086.171875,71448.1953125,43850655717,70136.53125,5169.828125,-1311.6640625,68222.45572916667,66395.87220982143,64091.439732142855,67716.74412028177,65998.45808640831,64711.51853075161,3174.7331588648713,70440.9060498726,57741.973414413114,78.7519419023297,1,1,1,1,0,-2.0,2024,5,20,0
2024-05-21,76,Extreme Greed,71443.0625,71946.4609375,69191.125,70136.53125,46932005990,69122.3359375,-1311.6640625,-1014.1953125,69287.69791666667,67622.12109375,64648.705078125,68523.33983018785,66750.83502524316,65204.70150522873,3509.7214311821376,71668.14794048927,57629.262215760726,78.94845698724151,0,1,1,1,0,6.0,2024,5,21,1
2024-05-22,76,Extreme Greed,70135.3203125,70623.6953125,68977.6953125,69122.3359375,32802561717,67929.5625,-1014.1953125,-1192.7734375,70235.6875,68029.95591517857,65215.447544642855,68723.0051992919,67182.01700928985,65560.85008998067,3548.2997918277642,72312.04712829838,58118.847960987325,62.830298914856286,0,0,0,0,0,0.0,2024,5,22,2
2024-05-23,76,Extreme Greed,69121.3046875,70041.2734375,66356.953125,67929.5625,41895680979,68526.1015625,-1192.7734375,596.5390625,69062.80989583333,68415.38169642857,65563.99051339286,68458.52429952794,67317.93437123715,65776.18758180061,3558.8669901352996,72681.72449366345,58446.25653312226,61.95673587444893,0,0,0,1,1,0.0,2024,5,23,3
2024-05-24,74,Greed,67928.1328125,69220.296875,66622.671875,68526.1015625,29197308153,69265.9453125,596.5390625,739.84375,68526.0,68625.98549107143,66116.37081473214,68481.05005385197,67537.60113328493,66026.17976186419,3355.705085716324,72827.7809861648,59404.9606432995,57.32825678510651,1,0,1,0,1,-2.0,2024,5,24,4
2024-05-25,76,Extreme Greed,68526.921875,69579.3203125,68515.8203125,69265.9453125,15473071741,68518.09375,739.84375,-747.8515625,68573.86979166667,68958.1484375,66721.53041294643,68742.68180673465,67851.84552950585,66320.70390283107,3074.10892014468,72869.7482532358,60573.31257265707,60.87807352782074,1,1,1,0,0,2.0,2024,5,25,5
2024-05-26,75,Greed,69264.2890625,69506.2265625,68183.890625,68518.09375,15628433737,69394.5546875,-747.8515625,876.4609375,68770.046875,69278.109375,67226.50892857143,68667.81912115644,67972.9815695957,66520.46661621006,2699.0528975304815,72624.6147236324,61828.403133510474,60.3953861941178,0,0,0,1,1,-1.0,2024,5,26,6
2024-05-27,74,Greed,68512.1796875,70597.8828125,68232.5,69394.5546875,25870990717,68296.21875,876.4609375,-1098.3359375,69059.53125,68984.73214285714,67690.30217633929,68910.06430993763,68231.44940921465,66781.7473499637,2444.5598551999165,72579.42188673912,62801.182465939455,34.152364370341246,1,1,1,1,0,-1.0,2024,5,27,0
2024-05-28,72,Greed,69392.1953125,69514.640625,67227.15625,68296.21875,32722265965,67578.09375,-1098.3359375,-718.125,68736.2890625,68721.83035714286,68171.97572544643,68705.44912329176,68243.2256529938,66919.42656814882,1690.1589245818823,71552.2935746102,64791.65787628267,35.315093360995846,0,0,0,1,0,-2.0,2024,5,28,1
2024-05-29,72,Greed,68296.3515625,68852.4609375,67101.4921875,67578.09375,26707072906,68364.9921875,-718.125,786.8984375,68422.95572916667,68501.22433035714,68265.59012276786,68329.66399886119,68122.2925797222,66979.30540286256,1611.0013740508443,71487.59287086954,65043.58737466617,37.06649601976573,0,0,0,0,1,0.0,2024,5,29,2
2024-05-30,73,Greed,67576.0859375,69500.5390625,67118.078125,68364.9921875,29509712534,67491.4140625,786.8984375,-873.578125,68079.76822916667,68563.42857142857,68489.40513392857,68341.4400617408,68166.41978113634,67105.27692873869,1354.26965828315,71197.94445049486,65780.86581736227,53.912881090818715,1,1,1,1,0,1.0,2024,5,30,3
2024-05-31,73,Greed,68362.515625,68999.5625,66633.421875,67491.4140625,27387283769,67706.9375,-873.578125,215.5234375,67811.5,68415.61607142857,68520.80078125,68058.09806199386,68043.69146865701,67140.38030453517,1323.1168235766645,71167.03442840333,65874.56713409667,41.14303292940642,0,0,0,0,1,0.0,2024,5,31,4
2024-06-01,72,Greed,67489.609375,67839.765625,67386.1953125,67706.9375,11641495604,67751.6015625,215.5234375,44.6640625,67854.44791666667,68192.90066964286,68575.52455357143,67941.04454132925,67982.46347435574,67191.88550412288,1267.412742604556,71110.35003878054,66040.69906836233,35.338778952812945,1,0,1,0,1,-1.0,2024,6,1,5
2024-06-02,73,Greed,67710.2734375,68409.1640625,67315.5234375,67751.6015625,17110588415,68804.78125,44.6640625,1053.1796875,67649.984375,68083.40178571429,68680.75558035714,67877.8968817195,67940.48858129105,67242.76878215716,1113.8720733844675,70908.49972712608,66453.01143358821,41.69309732295412,1,1,0,1,1,1.0,2024,6,2,6
2024-06-03,73,Greed,67753.8984375,70230.8203125,67589.8359375,68804.78125,32401285324,70567.765625,1053.1796875,1762.984375,68087.7734375,67999.1484375,68491.94029017857,68186.858337813,68097.63270287449,67384.76991559741,783.8163859098678,70059.57306199831,66924.30751835882,43.84409264154975,1,1,1,1,1,0.0,2024,6,3,0
2024-06-04,73,Greed,68804.5703125,71047.40625,68564.640625,70567.765625,33149696545,71082.8203125,1762.984375,515.0546875,69041.3828125,68323.65513392857,68522.74274553571,68980.49410020867,68546.74777962458,67674.13316190674,858.3469787305457,70239.4367029968,66806.04878807462,70.82095687119218,1,1,1,1,1,0.0,2024,6,4,1
2024-06-05,75,Greed,70568.3515625,71735.4140625,70390.7109375,71082.8203125,32810771409,70757.1640625,515.0546875,-325.65625,70151.7890625,68824.33035714286,68662.77734375,69681.26950430579,69007.85187651102,67984.01381196067,1091.8517607860604,70846.48086532213,66479.07382217787,83.36638199693265,1,1,1,0,0,2.0,2024,6,5,2
